Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2024-05-29 00:00:00-04:00,212.34148221787072,214.26805475425633,212.34148221787072,213.24517822265625,4284500,0.0,0.0,0.0,,,,,0.0,
2024-05-30 00:00:00-04:00,210.8717125504664,211.18950709530253,207.7335596099606,208.3790740966797,5229900,0.0,0.0,0.0,,,,,0.0,
2024-05-31 00:00:00-04:00,208.99475986710897,209.0344917576285,204.108782909275,208.70677185058594,6040500,0.0,0.0,0.0,,,,,0.0,
2024-06-03 00:00:00-04:00,210.30565761659548,210.49434622963102,206.73054482560013,209.23312377929688,4814000,0.0,0.0,0.0,,,,,0.0,
2024-06-04 00:00:00-04:00,209.1238745948004,210.00771978015476,208.051340804717,209.67007446289062,3202700,0.0,0.0,0.0,,,,,0.0,
2024-06-05 00:00:00-04:00,211.32854552011057,214.32766723632812,210.99090016983718,214.32766723632812,4394400,0.0,0.0,0.0,,,,,0.0,
2024-06-06 00:00:00-04:00,214.4468283425311,214.59578506665886,213.04657452261762,213.61264038085938,3528800,0.0,0.0,0.0,,,,,0.0,
2024-06-07 00:00:00-04:00,213.84102414732314,215.0227978836545,213.05647840407005,214.10916137695312,3199300,0.0,0.0,0.0,,,,,0.0,
2024-06-10 00:00:00-04:00,213.38420194803442,215.23134093850288,213.24517063276377,214.6553497314453,3367700,0.0,0.0,0.0,,,,,0.0,
2024-06-11 00:00:00-04:00,214.1091762422397,218.70715043679428,214.00986166043654,218.64756774902344,6359600,0.0,0.0,0.0,,,,,0.0,
2024-06-12 00:00:00-04:00,220.82244073365567,225.73820977815396,220.4152721371086,223.48390197753906,8910600,0.0,0.0,0.0,,,,,0.0,
2024-06-13 00:00:00-04:00,225.55945617376915,226.18508957285775,223.88113968796353,225.25160217285156,6346800,0.0,0.0,0.0,,,,,0.0,
2024-06-14 00:00:00-04:00,224.93379527244952,226.2248090485981,224.78483855543436,226.095703125,3932300,0.0,0.0,0.0,,,,,0.0,
2024-06-17 00:00:00-04:00,226.65183491391394,230.32624718747024,225.8772296566396,229.5218505859375,5801300,0.0,0.0,0.0,87.160613047608,,,,3.4729628503219323,
2024-06-18 00:00:00-04:00,229.75026228447155,230.56458425176538,228.8962084241718,229.80984497070312,4338900,0.0,0.0,0.0,87.36801551270153,,,,3.344063777269908,
2024-06-20 00:00:00-04:00,230.84265860941116,230.9816899354358,226.4631491097176,227.2278289794922,6621500,0.0,0.0,0.0,75.58010787101696,,,,3.427954995016216,
2024-06-21 00:00:00-04:00,227.2774822386004,228.17125286814493,225.7977798174483,226.83059692382812,6780400,0.0,0.0,0.0,73.92753535993367,,,,3.352634856136247,
2024-06-24 00:00:00-04:00,224.47284606255528,225.48757422535715,221.20981351929134,221.26950073242188,6874300,0.4,0.0,0.0,55.599220953101856,,,,3.5146454667362854,
2024-06-25 00:00:00-04:00,222.89109072759314,225.44778935210758,221.63759843943328,225.3284149169922,4564500,0.0,0.0,0.0,62.84057008128861,,,,3.5620485490898153,
2024-06-26 00:00:00-04:00,224.9901599142327,226.13420530900095,223.31884205194226,225.0697479248047,4729800,0.0,0.0,0.0,62.144984125241955,,233.88830170948205,204.55925841014687,3.5087138853733064,
2024-06-27 00:00:00-04:00,224.632025863956,226.2933857701084,224.36341822048786,225.17918395996094,3961800,0.0,0.0,0.0,62.33494027999029,,234.4344675309327,205.20649316242668,3.3959462899623936,0.012782644587250083
2024-06-28 00:00:00-04:00,225.96509577449018,229.19828483515968,224.75140512809608,225.05979919433594,6244100,0.0,0.0,0.0,61.96961311551376,,234.44201429061576,206.86701891250925,3.47101296261248,0.011318926199438913
2024-07-01 00:00:00-04:00,225.39804715519105,227.13899507314355,222.12505656871807,226.76095581054688,4640800,0.0,0.0,0.0,65.10766766940145,,234.4313687215866,208.68308287753447,3.5812219298848373,0.011332764153295899
2024-07-02 00:00:00-04:00,224.79119358951166,227.91495084609213,224.79119358951166,227.89505004882812,3538300,0.0,0.0,0.0,67.05910525741915,,234.31900700095287,210.66163722512135,3.5485458817916675,0.011326795785837701
2024-07-03 00:00:00-04:00,227.56677765879817,231.07851731931873,227.37775801578996,230.96908569335938,3124600,0.0,0.0,0.0,71.68216175361525,,234.36672233645294,212.74382301266814,3.5594182690586034,0.011493066444982438
2024-07-05 00:00:00-04:00,231.22771532568734,232.70007074370318,230.27268956358816,231.67539978027344,3335900,0.0,0.0,0.0,72.63255156182471,3.6928995333504417,234.9124428059736,213.93287579754204,3.4785584769912044,0.010749413994992641
2024-07-08 00:00:00-04:00,232.42152029407188,233.93364694734618,232.02358024332014,233.25717163085938,3835500,0.0,0.0,0.0,74.68184603201854,3.9402311083434824,235.32531436758205,215.48445736093356,3.3913933834256,0.010626167783893081
2024-07-09 00:00:00-04:00,234.45097048333656,235.0080713960564,231.73509594389662,233.0681610107422,4339300,0.0,0.0,0.0,73.9690794634609,4.074028718960108,235.35544346118596,217.35022823070855,3.382934959763756,0.010682330183448418
