Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2024-05-29 00:00:00-04:00,74.16209460265686,74.42525774316286,73.99640369853833,74.02564239501953,10402400,0.0,0.0,0.0,,,,,0.0,
2024-05-30 00:00:00-04:00,74.24006340934064,74.42525172018506,74.04513382451589,74.22057342529297,7404400,0.0,0.0,0.0,,,,,0.0,
2024-05-31 00:00:00-04:00,74.15235460954958,75.41941190752306,73.8112240845601,75.38042449951172,11873900,0.0,0.0,0.0,,,,,0.0,
2024-06-03 00:00:00-04:00,75.13675401783539,75.71180895447264,74.91258573107726,75.35118103027344,12223400,0.0,0.0,0.0,,,,,0.0,
2024-06-04 00:00:00-04:00,75.36093038298439,76.1309149178076,75.23422689095804,76.00421142578125,9097500,0.0,0.0,0.0,,,,,0.0,
2024-06-05 00:00:00-04:00,75.90674233943798,76.01395585101486,75.23423000946838,75.83851623535156,9095100,0.0,0.0,0.0,,,,,0.0,
2024-06-06 00:00:00-04:00,75.7897879722706,76.34534551892939,75.63383834144611,76.07244110107422,9759400,0.0,0.0,0.0,,,,,0.0,
2024-06-07 00:00:00-04:00,76.0529346130887,76.26736161186719,75.61433934183216,75.69231414794922,7490500,0.0,0.0,0.0,,,,,0.0,
2024-06-10 00:00:00-04:00,75.80928209446795,75.82877951742869,75.1465109994764,75.63384246826172,10033800,0.0,0.0,0.0,,,,,0.0,
2024-06-11 00:00:00-04:00,75.52662253042534,75.5948486328125,74.9710650006764,75.5948486328125,8583700,0.0,0.0,0.0,,,,,0.0,
2024-06-12 00:00:00-04:00,75.74105081041888,75.78003821758803,74.5811996144216,74.76638793945312,14172800,0.0,0.0,0.0,,,,,0.0,
2024-06-13 00:00:00-04:00,74.73714234066314,74.93207192241832,74.42525054820273,74.86384582519531,8723500,0.0,0.0,0.0,,,,,0.0,
2024-06-14 00:00:00-04:00,74.64941835257196,75.00029754638672,74.45448877204679,75.00029754638672,7246400,0.0,0.0,0.0,,,,,0.0,
2024-06-17 00:00:00-04:00,74.71766951675572,75.84827473554957,74.56171986666631,75.71182250976562,8762000,0.0,0.0,0.0,64.78232942229343,,,,0.7971348098718251,
2024-06-18 00:00:00-04:00,75.5948533642737,75.90674519986298,75.48763984865666,75.80928039550781,6567100,0.0,0.0,0.0,65.94580261475605,,,,0.7701327056814323,
2024-06-20 00:00:00-04:00,75.67282390112175,76.0334518365306,75.44865560739564,75.64358520507812,9316300,0.0,0.0,0.0,62.184359321078176,,,,0.7568943859281133,
2024-06-21 00:00:00-04:00,75.79952167625227,76.18938827828582,75.64357949709103,75.70205688476562,11595400,0.0,0.0,0.0,62.98667596292234,,,,0.7418168427328762,
2024-06-24 00:00:00-04:00,75.8807919994586,76.60749324631672,75.72367246786013,76.50929260253906,9722600,0.582,0.0,0.0,71.86235466614144,,,,0.7535039512198919,
2024-06-25 00:00:00-04:00,76.224503623847,76.33252657702498,75.72367061295174,76.01828002929688,10705700,0.0,0.0,0.0,62.106652531156605,,,,0.7557980968175658,
2024-06-26 00:00:00-04:00,75.48798721659293,76.04773911120652,75.33086019736099,75.86115264892578,8405200,0.0,0.0,0.0,59.33089254826515,,76.70280764578234,74.26719204904188,0.7530181551767063,
2024-06-27 00:00:00-04:00,75.84151822438614,75.91025942469629,75.22283992936588,75.5370864868164,4592300,0.0,0.0,0.0,53.97308028494031,,76.57782765910139,74.54331644490253,0.7483325366162571,0.006261268441186105
2024-06-28 00:00:00-04:00,75.5272701570269,75.61564848756075,75.00679251682219,75.20320129394531,8396900,0.0,0.0,0.0,49.05765034291218,,76.44131447393234,74.77809241693681,0.7383699247678501,0.006363993007715339
2024-07-01 00:00:00-04:00,75.59600744237979,75.88078704306503,74.61398608428938,74.67290496826172,9275300,0.0,0.0,0.0,42.445771589761875,,76.49713599408523,74.65151894365891,0.7761149986255499,0.0055251445636183
2024-07-02 00:00:00-04:00,74.76128284133372,75.20319694513441,74.52559981464368,75.19337463378906,8233400,0.0,0.0,0.0,49.62235139020378,,76.49938553535766,74.63348876273805,0.7690780080444909,0.005769541302462717
2024-07-03 00:00:00-04:00,75.06572723388672,75.3308697471673,74.86931843494777,75.06572723388672,5600600,0.0,0.0,0.0,48.040206046408706,,76.45407058138214,74.5849552975241,0.7471118154855648,0.005395038131486991
2024-07-05 00:00:00-04:00,75.06572026115256,76.03791937584813,74.95769730482762,75.98881530761719,7202900,0.0,0.0,0.0,58.37571132092504,0.17027624899377258,76.47405926000773,74.57999652612507,0.7709054051666326,0.006098273007864489
