Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2018-01-02 00:00:00-05:00,73.47141822918053,74.05572243860139,73.36518601244022,74.02030944824219,6708900,0.0,0.0,0.0,,,,,0.0,
2018-01-03 00:00:00-05:00,74.01145255623926,74.78166987893917,73.79898137403612,74.72855377197266,7606500,0.0,0.0,0.0,,,,,0.0,
2018-01-04 00:00:00-05:00,74.96759776811479,75.10924299935986,74.6488875548903,74.83480072021484,7762500,0.0,0.0,0.0,,,,,0.0,
2018-01-05 00:00:00-05:00,75.07382939482528,75.54303973096306,74.93217742313355,75.47221374511719,7579300,0.0,0.0,0.0,,,,,0.0,
2018-01-08 00:00:00-05:00,75.38369760288965,75.48108166158936,74.8171031273672,75.19778442382812,5167300,0.0,0.0,0.0,,,,,0.0,
2018-01-09 00:00:00-05:00,75.42792354473153,76.24240863280076,75.35710433413333,76.08305358886719,6962900,0.0,0.0,0.0,,,,,0.0,
2018-01-10 00:00:00-05:00,75.82632952047885,75.96797472401033,75.38367728364516,75.95027160644531,10835800,0.0,0.0,0.0,,,,,0.0,
2018-01-11 00:00:00-05:00,76.08307919808045,76.29555041006346,75.87060123175941,76.27784729003906,4247800,0.0,0.0,0.0,,,,,0.0,
2018-01-12 00:00:00-05:00,76.41949975930885,76.95068121680174,76.35752870184032,76.86215209960938,5391700,0.0,0.0,0.0,,,,,0.0,
2018-01-16 00:00:00-05:00,77.34018950099339,77.86251583179181,77.11886341079008,77.24280548095703,8920000,0.0,0.0,0.0,,,,,0.0,
2018-01-17 00:00:00-05:00,77.59695127314464,78.15469075203393,77.40218317610254,77.98648071289062,7214600,0.0,0.0,0.0,,,,,0.0,
2018-01-18 00:00:00-05:00,77.99533360041804,78.08386270920002,77.55268130217011,78.00418853759766,7954800,0.0,0.0,0.0,,,,,0.0,
2018-01-19 00:00:00-05:00,78.30519675551126,78.32290663165655,77.90681234864573,78.29634857177734,4802400,0.0,0.0,0.0,,,,,0.0,
2018-01-22 00:00:00-05:00,78.26978484787027,78.85408238594601,78.12813286631358,78.809814453125,11152500,0.0,0.0,0.0,93.96379205747932,,,,0.7095039823355752,
2018-01-23 00:00:00-05:00,78.8009559505279,78.95145609546923,78.35830369763882,78.42912292480469,7637600,0.0,0.0,0.0,84.45874908095175,,,,0.7011931548709205,
2018-01-24 00:00:00-05:00,78.81865683450891,78.95145385747878,78.38485953018868,78.6593017578125,8291100,0.0,0.0,0.0,85.41915141046356,,,,0.6915789529008622,
2018-01-25 00:00:00-05:00,79.0399783494846,79.41180458866639,78.73897808567175,79.3321304321289,6339300,0.0,0.0,0.0,87.79367254841617,,,,0.6959306584689353,
2018-01-26 00:00:00-05:00,79.69513492685334,81.05850512599989,79.67743180280658,81.04080200195312,9784400,0.0,0.0,0.0,91.55494328652814,,,,0.7695338038547958,
2018-01-29 00:00:00-05:00,80.82831294505601,81.26211030925457,80.81060307056899,80.8194580078125,12643800,0.0,0.0,0.0,87.7814285054741,,,,0.7468176206284232,
2018-01-30 00:00:00-05:00,79.22591455167931,79.77480588920386,78.9868852580885,79.11968231201172,14270600,0.0,0.0,0.0,65.46663653636222,,81.27915729789156,73.43755489082913,0.8243715584209639,
