Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2024-05-29 00:00:00-04:00,40.194053649902344,40.32206124288209,40.07589481741419,40.194053649902344,40620200,0.0,0.0,0.0,,,,,0.0,
2024-05-30 00:00:00-04:00,40.23343874740631,40.49929892158493,40.13496992945053,40.41067886352539,32772600,0.0,0.0,0.0,,,,,0.0,
2024-05-31 00:00:00-04:00,40.4894534758622,41.04086763294535,40.371294640844965,41.00148010253906,38664000,0.0,0.0,0.0,,,,,0.0,
2024-06-03 00:00:00-04:00,40.991638404941455,41.04087094382022,40.39099166449551,40.7454719543457,37855000,0.0,0.0,0.0,,,,,0.0,
2024-06-04 00:00:00-04:00,40.52884135699361,40.86362785594095,40.37129499020672,40.558380126953125,27586400,0.0,0.0,0.0,,,,,0.0,
2024-06-05 00:00:00-04:00,40.68638919439493,40.725776726565734,40.38114145437388,40.676544189453125,23817300,0.0,0.0,0.0,,,,,0.0,
2024-06-06 00:00:00-04:00,40.7454689734499,40.863627809354945,40.499302540863425,40.6568489074707,39040200,0.0,0.0,0.0,,,,,0.0,
2024-06-07 00:00:00-04:00,40.666689179439494,41.07040193165098,40.58791788340374,40.843929290771484,42273300,0.0,0.0,0.0,,,,,0.0,
2024-06-10 00:00:00-04:00,40.666688530955966,40.735614822463596,40.42052213094267,40.68638229370117,31619000,0.0,0.0,0.0,,,,,0.0,
2024-06-11 00:00:00-04:00,40.48945103071486,40.509144794728705,40.026660723094466,40.22359085083008,54584900,0.0,0.0,0.0,,,,,0.0,
2024-06-12 00:00:00-04:00,40.63715322941126,40.686385762370946,40.125126622987246,40.184207916259766,46399800,0.0,0.0,0.0,,,,,0.0,
2024-06-13 00:00:00-04:00,40.184213243985866,40.19405824940248,39.878965489242894,40.15467071533203,39497900,0.0,0.0,0.0,,,,,0.0,
2024-06-14 00:00:00-04:00,39.87895956646272,40.105432219429325,39.75095197784631,40.02666091918945,29083000,0.0,0.0,0.0,,,,,0.0,
2024-06-17 00:00:00-04:00,39.928192536994466,40.3909866081644,39.85926623995232,40.38113784790039,36076900,0.0,0.0,0.0,50.90749268913455,,,,0.4649032056692027,
2024-06-18 00:00:00-04:00,40.331909694283695,40.63715744018555,40.29252216135406,40.63715744018555,38900300,0.0,0.0,0.0,57.593714979832065,,,,0.45631263946650885,
2024-06-20 00:00:00-04:00,40.54853492629678,40.962092728536994,40.5091473957401,40.853782653808594,42869100,0.0,0.0,0.0,62.27548185550024,,,,0.4560721175615363,
2024-06-21 00:00:00-04:00,40.755313195455585,40.79470072540151,40.45991423326429,40.69623565673828,42532800,0.0,0.0,0.0,57.31910031584929,,,,0.4516289963460195,
2024-06-24 00:00:00-04:00,40.86725403201537,41.37142023629861,40.768399096610516,41.11439514160156,45252000,0.163,0.0,0.0,65.22915350221112,,,,0.46759725228989885,
2024-06-25 00:00:00-04:00,41.03531081970396,41.16382526086776,40.68931475242562,40.80794143676758,32852900,0.0,0.0,0.0,56.905605402106495,,,,0.4680910563007735,
