Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2018-01-02 00:00:00-05:00,146.51472774894765,147.14723824520095,145.61235279922494,146.08462524414062,3696900,0.0,0.0,,,,,0.0,
2018-01-03 00:00:00-05:00,146.09304764146808,146.43882311926657,145.05573407653102,145.46897888183594,3789600,0.0,0.0,,,,,0.0,
2018-01-04 00:00:00-05:00,146.10152353839152,146.85210228840782,145.67140808344706,146.4894561767578,2756400,0.0,0.0,,,,,0.0,
2018-01-05 00:00:00-05:00,146.7424522473553,147.58579967406422,146.23643864394572,146.7846221923828,3737700,0.0,0.0,,,,,0.0,
2018-01-08 00:00:00-05:00,146.52320068629317,146.91957504456724,145.8400783952413,146.6834259033203,2060800,0.0,0.0,,,,,0.0,
2018-01-09 00:00:00-05:00,146.93637327398906,146.93637327398906,145.90748870097738,146.35446166992188,2674300,0.0,0.0,,,,,0.0,
2018-01-10 00:00:00-05:00,146.3207795323446,146.74245324857614,145.45213270638448,146.32920837402344,2172500,0.0,0.0,,,,,0.0,
2018-01-11 00:00:00-05:00,146.37139487927354,147.2063135645175,145.14011469491274,146.22802734375,3078000,0.0,0.0,,,,,0.0,
2018-01-12 00:00:00-05:00,146.202697911962,146.56533109758882,145.7978947849122,146.3798065185547,2901600,0.0,0.0,,,,,0.0,
2018-01-16 00:00:00-05:00,146.42195066062126,147.0882022182713,145.7978819091283,146.47254943847656,3662600,0.0,0.0,,,,,0.0,
2018-01-17 00:00:00-05:00,147.03759343283934,148.16767562288683,146.64121920867296,147.5688934326172,4129600,0.0,0.0,,,,,0.0,
2018-01-18 00:00:00-05:00,147.74598511406708,147.96525073425892,146.65806011481496,147.22311401367188,2154800,0.0,0.0,,,,,0.0,
2018-01-19 00:00:00-05:00,147.57736069648078,148.96887870759357,147.06291828678303,148.53033447265625,3746300,0.0,0.0,,,,,0.0,
2018-01-22 00:00:00-05:00,148.40383894513718,149.12911820402212,148.10023337470955,148.6062469482422,3217900,0.0,0.0,77.2322068576956,,,,1.365019873952355,
2018-01-23 00:00:00-05:00,148.0665314723978,149.90502290414952,147.45932022356226,149.11227416992188,3197600,0.0,0.0,80.08884447971786,,,,1.4422115029977054,
2018-01-24 00:00:00-05:00,149.52549105942254,149.52549105942254,147.79662637971964,148.53033447265625,2810800,0.0,0.0,69.31758635354987,,,,1.4626867299052189,
2018-01-25 00:00:00-05:00,148.76649445381597,148.95203193404268,147.29907803370122,148.14242553710938,2815800,0.0,0.0,63.21452458631741,,,,1.476277242079236,
2018-01-26 00:00:00-05:00,148.15081213866523,150.45314656335754,147.5941998566866,150.41941833496094,3957700,0.0,0.0,76.36762740444885,,,,1.5750393466929289,
2018-01-29 00:00:00-05:00,150.36884810474334,150.70618192658193,149.47490189525666,149.921875,6091900,0.0,0.0,70.44070206030123,,,,1.5504851098809531,
2018-01-30 00:00:00-05:00,149.3568297710078,149.8375310976777,144.08590851805664,145.46055603027344,9613000,0.0,0.0,40.26470114360496,,150.14712238507363,144.53194103045374,1.8565909221711248,
2018-01-31 00:00:00-05:00,146.40509966066568,146.99544021001134,143.59675154542973,144.33045959472656,7004200,0.0,0.0,36.05162101599132,,150.30923072394728,144.19441612663866,1.9667407609147312,0.008703923248063888
2018-02-01 00:00:00-05:00,143.59677270670312,146.35450957971267,142.432949117586,144.97142028808594,4751300,0.0,0.0,39.89311399213553,,150.34938116423538,144.10450982697554,2.1063707395727276,0.00872819637795145
2018-02-02 00:00:00-05:00,144.04372782252773,145.6713820070857,142.51727120056555,142.84617614746094,4604500,0.0,0.0,32.84728503789603,,150.69804298604882,143.39152000223245,2.1812093157832577,0.009130090622042815
2018-02-05 00:00:00-05:00,142.19679324125522,142.9136436161908,129.75742017491206,138.18246459960938,7309300,0.0,0.0,23.17449164579382,,151.93453676604173,141.29481046296218,2.9651388961757923,0.01147336724722385
2018-02-06 00:00:00-05:00,133.54405664889364,140.03782860353542,133.45971676737577,139.30410766601562,7020000,0.0,0.0,28.618814446642844,,152.4460568941441,140.0453585111293,3.223208391888925,0.011730857216618948
2018-02-07 00:00:00-05:00,139.0342482194514,141.90162413597648,138.74751320149085,139.7510986328125,4974000,0.0,0.0,30.72569236928669,-1.5856967641013284,152.7303697006468,139.10070940091572,3.218272859217261,0.011800553855233825
2018-02-08 00:00:00-05:00,139.73422009233292,139.76794832315161,133.88981644876782,134.06692504882812,5656000,0.0,0.0,21.881096905744272,-2.223591862892704,153.84537468743537,136.7594760816076,3.408262788872014,0.014576036495877702
2018-02-09 00:00:00-05:00,134.9187089877708,136.60540373200055,130.9128089702251,135.61026000976562,7187100,0.0,0.0,27.9458463427235,-2.574912107365094,154.2831551290328,135.25991890661172,3.571429358365118,0.014983173655675459
2018-02-12 00:00:00-05:00,136.93425887696935,139.90284415003856,136.2005510480526,138.22457885742188,5255900,0.0,0.0,36.88456645754878,-2.6122696317698626,154.2562489243363,134.47130234519497,3.6229404142156767,0.015815776080028883
2018-02-13 00:00:00-05:00,137.46562356302886,138.1656034358165,136.38613994121314,136.95960998535156,5406000,0.0,0.0,34.64500534186094,-2.712678090750501,154.23370820200128,133.54254912221748,3.495476021500895,0.015857165194357425
2018-02-14 00:00:00-05:00,136.14999029464582,136.63913327330522,134.66569080948386,134.92713928222656,5865600,0.0,0.0,31.351175201248793,-2.9225663914461393,154.1548086285222,132.3572732806575,3.4096505325270954,0.015848897680259988
2018-02-15 00:00:00-05:00,135.89700463802126,136.21748077999496,133.93200357782032,135.59339904785156,5012100,0.0,0.0,33.580434434916555,-3.0005542652011457,153.90069953885808,131.4484108737396,3.3293524375019197,0.015980431145116256
2018-02-16 00:00:00-05:00,134.48859221160012,134.85122536632798,133.04646269595472,133.07176208496094,7165800,0.0,0.0,29.655308693611047,-3.2286177500523365,153.53009763670298,130.27315553712515,3.2734655742444145,0.015997519866213967
2018-02-20 00:00:00-05:00,132.40554289383763,134.22717638131704,131.7983317313445,132.5404815673828,5211100,0.0,0.0,28.88913400795981,-3.412887954684976,152.98009202515192,129.21658461059025,3.2131355082249953,0.015942176047328768
2018-02-21 00:00:00-05:00,133.04643987808242,136.0487664993134,132.9115141160089,133.78858947753906,7833400,0.0,0.0,33.25204396128743,-3.418801723832729,152.02273876018563,128.6415694063183,3.2342176099182507,0.016175510545586143
2018-02-22 00:00:00-05:00,134.05010316745265,136.11630228653001,134.00793321227482,135.4922332763672,4398200,0.0,0.0,38.7739366584268,-3.2485711063202416,150.9146953206277,128.44580272624734,3.169467266994872,0.016670346241004854
2018-02-23 00:00:00-05:00,136.15001657847878,137.72707221745623,136.15001657847878,137.5162353515625,4272400,0.0,0.0,44.634093587448575,-2.916719931543355,149.71769200395576,128.58018702436456,3.102708100858741,0.017224855665659813
2018-02-26 00:00:00-05:00,138.30899262050343,138.94150325748745,136.87530441703205,137.9547882080078,4525200,0.0,0.0,45.843627774967004,-2.5884993253602318,147.74662553520187,129.30479048042315,3.0286717251156454,0.016728003548447553
2018-02-27 00:00:00-05:00,138.46924937973844,138.7306850859919,135.47536272060333,135.4922332763672,4907500,0.0,0.0,40.49409233467653,-2.4982909894175975,145.47293140630626,130.13552043695546,3.044861056563711,0.01700186634813888
