Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI,MACD,BB_upper,BB_lower,ATR,Volatility
2024-05-29 00:00:00-04:00,120.11429553964365,120.20297352644896,119.32601168575826,119.42454528808594,16725400,0.0,0.0,0.0,,,,,0.0,
2024-05-30 00:00:00-04:00,119.58221006108464,120.3310790017942,119.55265073091479,120.24239349365234,7816300,0.0,0.0,0.0,,,,,0.0,
2024-05-31 00:00:00-04:00,120.5281363634858,121.74996952231281,119.5526409594499,121.7007064819336,9703500,0.0,0.0,0.0,,,,,0.0,
2024-06-03 00:00:00-04:00,122.09484597829316,122.14410901769803,119.09937803716291,120.21282196044922,15241000,0.0,0.0,0.0,,,,,0.0,
2024-06-04 00:00:00-04:00,119.96648399689006,120.43945578365005,119.2373263633653,119.9172134399414,10061500,0.0,0.0,0.0,,,,,0.0,
2024-06-05 00:00:00-04:00,120.37048680241469,121.14890750945287,119.66103284992394,121.12920379638672,8666000,0.0,0.0,0.0,,,,,0.0,
2024-06-06 00:00:00-04:00,120.99125022049617,121.28685100998659,119.93692495095412,120.4098892211914,6523900,0.0,0.0,0.0,,,,,0.0,
2024-06-07 00:00:00-04:00,120.10444512398935,121.3361340004907,119.79898868825934,120.53800201416016,7036200,0.0,0.0,0.0,,,,,0.0,
2024-06-10 00:00:00-04:00,120.36063561185065,121.07993768850206,120.30150943521488,120.91242980957031,6642600,0.0,0.0,0.0,,,,,0.0,
2024-06-11 00:00:00-04:00,120.2621017126946,120.38033903041192,119.42454728482575,120.22268676757812,11217000,0.0,0.0,0.0,,,,,0.0,
2024-06-12 00:00:00-04:00,121.33612518121099,122.07513845339685,120.83359405118772,121.36568450927734,11106700,0.0,0.0,0.0,,,,,0.0,
2024-06-13 00:00:00-04:00,121.19818540351785,121.26715967987148,119.56249896765728,120.58726501464844,8056100,0.0,0.0,0.0,,,,,0.0,
2024-06-14 00:00:00-04:00,119.55264577890246,119.55264577890246,117.90711131479407,119.37528228759766,15315800,0.0,0.0,0.0,,,,,0.0,
2024-06-17 00:00:00-04:00,118.96143575541348,120.89272291423862,118.77421664998616,120.69564819335938,12522100,0.0,0.0,0.0,54.01929070837383,,,,1.6659456084608462,
2024-06-18 00:00:00-04:00,120.66609077068046,121.35584102820528,120.43946423512942,121.34598541259766,8176500,0.0,0.0,0.0,57.79620751491741,,,,1.6124049787904897,
2024-06-20 00:00:00-04:00,121.2080338846487,121.74997244763142,120.94198489320814,121.42481231689453,6350700,0.0,0.0,0.0,58.243922869032545,,,,1.5549465913356888,
2024-06-21 00:00:00-04:00,121.40509939057698,121.47407366190716,120.13399566095063,121.16861724853516,8231000,0.0,0.0,0.0,56.15871826872862,,,,1.539598834880034,
2024-06-24 00:00:00-04:00,121.4958840729927,122.8109048403633,121.22892865649442,121.68374633789062,8650600,0.421,0.0,0.0,59.31288701610887,,,,1.5469337460906138,
2024-06-25 00:00:00-04:00,121.58487261613715,121.58487261613715,120.08198960395066,120.64556884765625,11365600,0.0,0.0,0.0,51.30207039207562,,,,1.5508496737941388,
2024-06-26 00:00:00-04:00,120.48738111621405,120.50715251898872,119.84470114590032,120.31929779052734,7350500,0.0,0.0,0.0,49.059517847253474,,121.98676606594053,119.34541395725283,1.497279532934267,
2024-06-27 00:00:00-04:00,120.43794072712566,120.67524282005095,120.01278390662335,120.44783020019531,4804100,0.0,0.0,0.0,49.9870081000709,,121.91515030000504,119.51935821439925,1.4376494886837907,0.007306313854117944
2024-06-28 00:00:00-04:00,120.78400304491458,121.57498738212786,119.91391046748505,120.49726867675781,9796400,0.0,0.0,0.0,50.361379890550985,,121.9127429161317,119.54725311658315,1.4536085905380058,0.0071498259654398915
2024-07-01 00:00:00-04:00,121.06083963745462,121.30802364027957,118.93505570446861,119.20201110839844,10008500,0.0,0.0,0.0,41.57970379986735,,121.87586792401585,119.33425857134547,1.51927711520036,0.006956715648512406
2024-07-02 00:00:00-04:00,119.02404154566861,119.89413408697153,118.93505892310299,119.85458374023438,6789000,0.0,0.0,0.0,46.62912412625082,,121.8892782244611,119.28502444887874,1.4792626901052304,0.0065704451810310385
2024-07-03 00:00:00-04:00,119.99301847479663,120.72468110574616,119.78538479074844,120.28964233398438,5467700,0.0,0.0,0.0,49.74757138780508,,121.87938432471593,119.3321612380282,1.4406936633118368,0.006597795078398354
2024-07-05 00:00:00-04:00,120.25996159323998,120.25996159323998,118.89550857636581,119.85458374023438,6367100,0.0,0.0,0.0,46.80255114959847,-0.02201448113527249,121.83196456310331,119.2521189940256,1.4373679557623171,0.006212997076011416
2024-07-08 00:00:00-04:00,120.19075389310463,120.83343384535947,119.63706410947957,120.00289916992188,7405600,0.0,0.0,0.0,47.934150333855996,-0.04215684207152037,121.83199242171604,119.21139213028592,1.4201537971992872,0.006089002540688741
